region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
6,Western Asia,United Arab Emirates,ARE,1.9091675722147619,1.8892809060957956,1.1758259139252147,0.01691293403508975,30.83566023913221,31.455016775422603
7,Southern Europe,Albania,ALB,1.818519417510124,2.070779505883216,0.8095577353088598,-0.31160234455279545,36.97235310657109,28.729093831046665
0,Middle Africa,Angola,AGO,1.7533226116904566,2.1068324368234013,0.9509491883939911,-0.3717441788135591,38.32963477636663,26.91580137374619
10,South America,Argentina,ARG,1.376562267496746,2.655009934138414,1.0021199265736929,-1.2757431847630811,66.3139875311428,18.466405855163806
11,Australia and New Zealand,Australia,AUS,3.290713706646294,2.448961322269304,0.9372474033379703,0.8981111938844768,53.96589302636418,125.2240610069485
1,Southern Asia,Bangladesh,BGD,4.6785045857764445,4.19970380590382,0.9210564023796054,0.5198387184928239,310.78293802461025,501.64640545329195
13,Western Europe,Belgium,BEL,0.4822086593313734,1.190167690724678,0.89416056780196,-0.7917582779719542,15.326120651322194,7.550392687165199
5,Eastern Europe,Bulgaria,BGR,1.9349365982088642,2.3745164007994903,0.9460989623777357,-0.46462349085118354,50.09430429600738,32.27611594672482
17,Western Africa,Benin,BEN,3.66508382075751,3.3462863184028024,0.9066310442922939,0.35162870757812775,132.38008708410567,182.0852046384725
9,South-eastern Asia,Brunei,BRN,2.0575952914691116,3.128281394781639,0.9302486382068913,-1.150967665350564,106.44967187521651,36.488100932580316
10,South America,Brazil,BRA,3.782362772514254,2.655009934138414,1.0021199265736929,1.1249679888417405,66.3139875311428,204.74262174211069
16,Caribbean,Bahamas,BHS,4.767781506630907,4.375363124317543,0.8194995412606112,0.4788512531803483,370.4631717976426,548.491849919723
14,Central America,Belize,BLZ,0.822157156543632,1.5766237886556818,0.8317830825081654,-0.9070473395984745,22.556306692245922,10.607359690978614
20,Northern America,Canada,CAN,2.4282330950011706,2.613623830632479,0.8701837512146854,-0.21304780211365956,63.62552617353615,52.858789517063464
0,Middle Africa,Congo - Kinshasa,COD,3.1390370011113173,2.1068324368234013,0.9509491883939911,1.0854466010230819,38.32963477636663,107.60078198645476
0,Middle Africa,Congo - Brazzaville,COG,0.8986792799161695,2.1068324368234013,0.9509491883939911,-1.2704707797770134,38.32963477636663,11.450921350302233
17,Western Africa,Côte d’Ivoire,CIV,1.9620002912710552,3.3462863184028024,0.9066310442922939,-1.5268460481764172,132.38008708410567,33.16155441561048
10,South America,Chile,CHL,1.7281903325591892,2.655009934138414,1.0021199265736929,-0.9248589684750363,66.3139875311428,26.24777560739655
0,Middle Africa,Cameroon,CMR,1.4611733148644777,2.1068324368234013,0.9509491883939911,-0.6789627982640628,38.32963477636663,20.096872963090433
18,Eastern Asia,China,CHN,2.8888719672348104,2.9669733269991383,0.8414728545019937,-0.09281506746946738,90.59184891003784,83.78574464284746
10,South America,Colombia,COL,3.5465537157216565,2.655009934138414,1.0021199265736929,0.8896577724299758,66.3139875311428,161.73264458400914
14,Central America,Costa Rica,CRI,1.4502696063189982,1.5766237886556818,0.8317830825081654,-0.15190761268631986,22.556306692245922,19.87893285459006
16,Caribbean,Cuba,CUB,4.670875327550802,4.375363124317543,0.8194995412606112,0.36060081593051496,370.4631717976426,497.83377774178786
6,Western Asia,Cyprus,CYP,0.8936316200600196,1.8892809060957956,1.1758259139252147,-0.8467658981184025,30.83566023913221,11.39326662741621
13,Western Europe,Germany,DEU,0.49580096068420826,1.190167690724678,0.89416056780196,-0.7765570916948099,15.326120651322194,7.653720540744219
15,Eastern Africa,Djibouti,DJI,1.7453969438581836,2.4479009528931863,0.9567672180036954,-0.73424757434811,53.90869957449558,26.703318817974957
12,Northern Europe,Denmark,DNK,1.8276749859536032,1.923117309271945,0.8821811511316001,-0.10818903033227922,31.896880766454245,28.99333279911048
16,Caribbean,Dominican Republic,DOM,5.029539572781359,4.375363124317543,0.8194995412606112,0.7982633491868906,370.4631717976426,712.6072925945168
19,Northern Africa,Algeria,DZA,2.2933109428768317,2.327962121443499,0.9016187358095314,-0.03843218556849906,47.81565209413502,46.18716090603617
10,South America,Ecuador,ECU,2.5592051424830693,2.655009934138414,1.0021199265736929,-0.09560212217604219,66.3139875311428,60.25563268840052
12,Northern Europe,Estonia,EST,2.699321913329193,1.923117309271945,0.8821811511316001,0.8798698578648924,31.896880766454245,69.3185694304608
19,Northern Africa,Egypt,EGY,3.1294303428203287,2.327962121443499,0.9016187358095314,0.8889214360183185,47.81565209413502,106.5720473049796
15,Eastern Africa,Eritrea,ERI,2.2063838042616637,2.4479009528931863,0.9567672180036954,-0.25243041785592385,53.90869957449558,42.341797484498365
7,Southern Europe,Spain,ESP,1.7543757236763495,2.070779505883216,0.8095577353088598,-0.390835351707378,36.97235310657109,26.94416165743907
12,Northern Europe,Finland,FIN,3.4508708960405774,1.923117309271945,0.8821811511316001,1.7317912367646229,31.896880766454245,146.97489798091425
3,Melanesia,Fiji,FJI,2.284728945919109,2.466498912691393,0.8631315260838981,-0.21059359006035852,54.92067254969777,45.79247883420493
13,Western Europe,France,FRA,1.8032816733077914,1.190167690724678,0.89416056780196,0.6856866704492238,15.326120651322194,28.294645659275535
0,Middle Africa,Gabon,GAB,1.5839846772379103,2.1068324368234013,0.9509491883939911,-0.5498167157264223,38.32963477636663,22.722953735344575
12,Northern Europe,United Kingdom,GBR,1.475436618990702,1.923117309271945,0.8821811511316001,-0.5074702511009099,31.896880766454245,20.385574800718764
