region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
11,Western Asia,United Arab Emirates,ARE,0.709127066286134,0.6847316664524687,0.011266349214983623,2.1653331854138425,0.18741614167224635,0.19204445866807698
20,Southern Europe,Albania,ALB,2.220126424344185,2.231060511595582,0.002062063225865287,-5.302498543326097,0.8797698560879552,0.8702027746869883
14,Middle Africa,Angola,AGO,1.4832701654286766,1.5025629573968926,0.004949233299028916,-3.8981375099051,0.4246064720689339,0.41649314376732754
12,South America,Argentina,ARG,3.595136449297237,3.6372795395509554,0.009206320442377451,-4.577625829721332,3.5898990957383834,3.4417532416271226
1,Australia and New Zealand,Australia,AUS,3.404753680256251,3.2629664915925782,0.012910270439833857,10.982511119689391,2.4689946589343568,2.845100055275616
16,Southern Asia,Bangladesh,BGD,3.813715603973723,3.5105689950150927,0.03962202956676407,7.6509611514932825,3.162660331678973,4.2825993905916455
6,Western Europe,Belgium,BEL,-0.028017727258175966,0.07321118155483486,0.010274501202855061,-9.852440212365883,0.10167800599069668,0.09188907170698171
9,Eastern Europe,Bulgaria,BGR,0.9851061029858281,1.0284453586082811,0.005143995660750579,-8.42521232145231,0.26428952639437925,0.2530800742047984
0,Western Africa,Benin,BEN,2.743127958971577,2.7407705373631392,0.00398986539681501,0.5908524158032351,1.4646482230943247,1.4681050895090564
19,South-eastern Asia,Brunei,BRN,3.323383666755073,3.364008179621419,0.002672945012791061,-15.198409496619746,2.731504988502972,2.622762685336565
12,South America,Brazil,BRA,3.741044563478333,3.6372795395509554,0.009206320442377451,11.271063675965326,3.5898990957383834,3.982417786890512
15,Caribbean,Bahamas,BHS,4.999426347072987,4.976069905206243,0.0023986233517636958,9.737436204633761,13.693406789110453,14.017000335141235
17,Central America,Belize,BLZ,1.867573703943604,1.8898797393405444,0.0032769604173057214,-6.806928542420475,0.6254551181905542,0.6116581441436165
18,Northern America,Canada,CAN,3.4991360106823772,3.481722160443545,0.005280684613019529,3.297650118300623,3.072730917815161,3.126707600785348
14,Middle Africa,Congo - Kinshasa,COD,1.5456446879417562,1.5025629573968926,0.004949233299028916,8.704728175436115,0.4246064720689339,0.4432990161811662
14,Middle Africa,Congo - Brazzaville,COG,1.4406204432930974,1.5025629573968926,0.004949233299028916,-12.515577739273057,0.4246064720689339,0.39910329886971196
0,Western Africa,Côte d’Ivoire,CIV,2.6872560082887613,2.7407705373631392,0.00398986539681501,-13.41261515165323,1.4646482230943247,1.3883285808760268
12,South America,Chile,CHL,3.6189495729551924,3.6372795395509554,0.009206320442377451,-1.9910198336556568,3.5898990957383834,3.5246957781635806
14,Middle Africa,Cameroon,CMR,1.4890306804298228,1.5025629573968926,0.004949233299028916,-2.734216827023486,0.4246064720689339,0.41889928241508334
8,Eastern Asia,China,CHN,4.12096282433961,4.116689127410206,0.004268416732711529,1.0012370387015836,5.7981197440157946,5.822952175910127
12,South America,Colombia,COL,3.6829959374774637,3.6372795395509554,0.009206320442377451,4.96576218616853,3.5898990957383834,3.757825602796837
