region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
0,Western Asia,United Arab Emirates,ARE,4.643702273069069,4.471102353948174,0.4683943313524623,0.3684927582759645,7658.65025509826,9101.46764729298
12,Southern Europe,Albania,ALB,4.002903117380651,4.150695879142976,0.35228160847348367,-0.4195301662290711,5559.061430310602,4795.3012141804065
17,Middle Africa,Angola,AGO,4.300725123556553,4.032010480186051,0.4085635693644971,0.6577058345864677,4936.931022105945,6458.896811052608
8,South America,Argentina,ARG,4.276270139468144,3.9497488269619545,0.5679146064805838,0.5749479037520631,4547.06620248712,6302.860303803746
5,Australia and New Zealand,Australia,AUS,3.1534971410671186,3.6483376114282215,0.4525098528264984,-1.0935462891475092,3363.799096782344,2050.8012048690257
1,Southern Asia,Bangladesh,BGD,2.793511109910207,3.0520862577575008,0.4743480625994564,-0.5451169051482709,1853.0254193061314,1430.815436811795
13,Western Europe,Belgium,BEL,5.198486839816744,5.074943220518634,0.40121360884769836,0.3079247975982982,14008.672861119683,15850.804358223955
7,Eastern Europe,Bulgaria,BGR,3.8464186327797334,3.8455747304730914,0.4227025178120864,0.001996444949062632,4097.21771741556,4100.676828268626
2,Western Africa,Benin,BEN,3.4183967398933417,3.5531881225531037,0.3937300994141508,-0.34234462353862277,3058.490611105903,2672.8094489119967
14,South-eastern Asia,Brunei,BRN,3.6916097082828276,3.7386998331689494,0.37323696019601105,-0.12616683208809665,3681.915895722046,3512.5529723936584
8,South America,Brazil,BRA,3.4433638854677975,3.9497488269619545,0.5679146064805838,-0.8916568366365298,4547.06620248712,2740.3819070976883
20,Caribbean,Bahamas,BHS,1.3132964138753984,1.3753700963821918,0.4977630608440694,-0.12470528126682087,346.4916716628894,325.6375979330816
10,Central America,Belize,BLZ,4.247467379382421,3.941442170789876,0.3733282655031978,0.8197215075050986,4509.451728487345,6123.910032724648
15,Northern America,Canada,CAN,3.620518980888178,3.6959886231597783,0.3774659592754178,-0.19993761137155674,3527.9678684878895,3271.5124086017286
17,Middle Africa,Congo - Kinshasa,COD,3.739480556093561,4.032010480186051,0.4085635693644971,-0.7159961044679223,4936.931022105945,3684.7915742763466
17,Middle Africa,Congo - Brazzaville,COG,4.242455388817584,4.032010480186051,0.4085635693644971,0.5150848592762965,4936.931022105945,6093.2938415413855
2,Western Africa,Côte d’Ivoire,CIV,3.8241472670287906,3.5531881225531037,0.3937300994141508,0.6881849898670677,3058.490611105903,4010.358642696425
8,South America,Chile,CHL,4.345457524113824,3.9497488269619545,0.5679146064805838,0.6967749951072939,4547.06620248712,6754.378298907555
17,Middle Africa,Cameroon,CMR,4.209955258610439,4.032010480186051,0.4085635693644971,0.4355375558843231,4936.931022105945,5898.444464011237
9,Eastern Asia,China,CHN,4.348799494336025,4.105374656639764,0.3758479388584328,0.6476684119530305,5312.741882362021,6776.9889911375985
8,South America,Colombia,COL,3.5662084612687703,3.9497488269619545,0.5679146064805838,-0.6753486550909779,4547.06620248712,3098.5735754394896
10,Central America,Costa Rica,CRI,3.8716884548963852,3.941442170789876,0.3733282655031978,-0.1868428467356249,4509.451728487345,4205.6205727735805
20,Caribbean,Cuba,CUB,1.0164658347759947,1.3753700963821918,0.4977630608440694,-0.7210343431221955,346.4916716628894,242.0040644176641
0,Western Asia,Cyprus,CYP,4.582174188095857,4.471102353948174,0.4683943313524623,0.23713317329646075,7658.65025509826,8558.351548234796
13,Western Europe,Germany,DEU,5.3011524298790835,5.074943220518634,0.40121360884769836,0.563812404095992,14008.672861119683,17564.60569710512
11,Eastern Africa,Djibouti,DJI,3.924756073321689,3.878121422497967,0.46163781408702853,0.10101999749728142,4232.762401313646,4434.830874198158
18,Northern Europe,Denmark,DNK,4.7969894794481736,4.701191691048983,0.43808567405407195,0.21867363868047052,9640.038461732931,10609.214190900704
20,Caribbean,Dominican Republic,DOM,0.871214433167439,1.3753700963821918,0.4977630608440694,-1.0128426612449772,346.4916716628894,209.28628922063783
19,Northern Africa,Algeria,DZA,4.321316581438307,4.311145238681576,0.3473076328362082,0.029286263229141296,6526.551130150314,6593.2736724003435
8,South America,Ecuador,ECU,4.154688853964303,3.9497488269619545,0.5679146064805838,0.3608641592657383,4547.06620248712,5581.3029980907695
18,Northern Europe,Estonia,EST,4.409936324837954,4.701191691048983,0.43808567405407195,-0.6648365455910346,9640.038461732931,7204.2399324667795
19,Northern Africa,Egypt,EGY,4.271374390068681,4.311145238681576,0.3473076328362082,-0.1145118760797595,6526.551130150314,6272.078490760307
11,Eastern Africa,Eritrea,ERI,3.8106753514724176,3.878121422497967,0.46163781408702853,-0.14610170347274523,4232.762401313646,3956.693725970393
12,Southern Europe,Spain,ESP,4.347149424674247,4.150695879142976,0.35228160847348367,0.5576605215996052,5559.061430310602,6765.815708087961
18,Northern Europe,Finland,FIN,4.293354607587814,4.701191691048983,0.43808567405407195,-0.930952796714441,9640.038461732931,6411.466416924165
6,Melanesia,Fiji,FJI,3.4873399646918437,3.6138573342714593,0.43160772718533136,-0.29313045529717613,3249.7911789392874,2863.5822386441887
13,Western Europe,France,FRA,4.919034022862295,5.074943220518634,0.40121360884769836,-0.38859399137560713,14008.672861119683,11986.337149324514
17,Middle Africa,Gabon,GAB,4.14960412207294,4.032010480186051,0.4085635693644971,0.2878221425121224,4936.931022105945,5552.995597501731
18,Northern Europe,United Kingdom,GBR,4.93218903388925,4.701191691048983,0.43808567405407195,0.5272880546460308,9640.038461732931,12145.059253254909
