region_index,region,country,iso3,mu_j,mu_i,sigma_i,sd,region_intercept,nation_intercept
3,Europe,Ukraine,UKR,4.153899183222858,4.173525229689377,0.5965115299376731,-0.03290136985041844,3.883650693706448,3.8081730710973223
1,Africa,Uganda,UGA,4.448131594466988,4.0618072392996165,0.6924866330205004,0.5578798734096784,3.4731349201754567,5.110933029457646
4,Americas,United States,USA,3.9131617225147615,4.047946739204958,0.6144655534998086,-0.21935325084132434,3.4253276152294267,2.9934067034816665
4,Americas,Uruguay,URY,3.403393494258733,4.047946739204958,0.6144655534998086,-1.0489656275686186,3.4253276152294267,1.7979441553928204
2,Asia,Uzbekistan,UZB,3.3449982552976474,4.1747337723911,1.191792169334299,-0.6962082302964948,3.888347088733718,1.6959594659897324
4,Americas,St. Vincent & Grenadines,VCT,3.9723902294274653,4.047946739204958,0.6144655534998086,-0.12296297058011793,3.4253276152294267,3.17605738467326
4,Americas,Venezuela,VEN,4.080802021637308,4.047946739204958,0.6144655534998086,0.05346968962737838,3.4253276152294267,3.5397369046151
2,Asia,Vietnam,VNM,5.662490465923314,4.1747337723911,1.191792169334299,1.2483356845373739,3.888347088733718,17.21430712997515
0,Oceania,Vanuatu,VUT,4.693495613721028,4.614140973138742,0.6256728556790789,0.1268308827241004,6.033886648863668,6.532214387867202
0,Oceania,Samoa,WSM,4.943231200253475,4.614140973138742,0.6256728556790789,0.5259781116084259,6.033886648863668,8.385311818747132
2,Asia,Yemen,YEM,4.087538493770717,4.1747337723911,1.191792169334299,-0.07316315785921626,3.888347088733718,3.5636627410181547
1,Africa,South Africa,ZAF,3.242597853012196,4.0618072392996165,0.6924866330205004,-1.182996677804709,3.4731349201754567,1.5308884222643302
1,Africa,Zambia,ZMB,4.380103790681487,4.0618072392996165,0.6924866330205004,0.45964288147125465,3.4731349201754567,4.7748099528851835
1,Africa,Zimbabwe,ZWE,3.6748947599106385,4.0618072392996165,0.6924866330205004,-0.5587291666574651,3.4731349201754567,2.3587814287280966
